Member Number,Date Renewal Comms Sent,Date Renewal Comms Opened
10086300,20130806,
10086300,20140908,20140908
10086300,20151007,20151008
M185_27297,20120305,
10205890,20120116,
10532484,20130501,
M185_27335,20120420,
M180_219256,20140115,
M180_219256,20150212,20150212
M180_219256,20150413,20150413
10253229,20111128,20111128
10253229,20130225,
M185_027363,20120817,
M185_024505,20140908,
10559676,20130529,
10339439,20110915,
M185_022466,20130131,
10171955,20120526,
10171955,20130527,
10171955,20140620,20140620
10171955,20150721,20150722
10340397,20121001,
10890792,20120306,
10745205,20140115,
M180_221628,20140115,
M180_223734,20140414,20140414
10518638,20130318,
10089064,20120924,
10101064,20121115,
10854225,20150306,
10461126,20130117,
M180_215913,20111222,
10085230,20120317,
10345990,20120717,
10900105,20150728,
10796269,20150212,20150212
M180_224388,20121217,
10487386,20120515,
M180_222916,20130103,
10527118,20130417,
10510484,20130321,
10087455,20110721,20110721
10476508,20120201,
10475848,20120507,
10067902,20120713,
10067902,20130313,
10067902,20130914,
10067902,20130713,
10067902,20140313,20140313
10067902,20140714,20140714
10067902,20150515,20150518
10067902,20150113,20150114
10067902,20151014,20151015
10467873,20121225,
10467873,20131227,
10467873,20141225,20141225
10086047,20130506,
M180_209193,20130507,
M180_216800,20140701,
10565671,20130611,
10674482,20130702,
10674482,20130703,
10628991,20120903,
10628991,20131119,
10628991,20141220,20141230
M180_217389,20111013,
10470514,20121227,
10391498,20130118,
M177_010216,20120222,
M177_010524,20110926,
M180_224052,20130110,
10808826,20141013,
10498098,20120604,
10498866,20130214,
10757429,20140128,
M180_205119,20130506,
10087436,20110712,
10099394,20120214,
10883135,20150212,20150212
10087702,20110826,
10568539,20130617,
M180_225018,20121008,
M180_225018,20130308,
M180_225018,20130808,
M180_225015,20121008,
M180_225015,20111210,
10822792,20140722,
10173001,20110711,
M180_222052,20130423,
10702792,20131014,
10510709,20130228,
10546234,20130530,
10874394,20150309,
10238219,20120116,20120116
10238593,20111109,20111109
10495599,20130131,
10575289,20130708,
10600677,20130831,
10453072,20130117,
10453075,20130117,
10453054,20130117,
10453056,20130117,
10453058,20130117,
10453064,20130117,
10453067,20130117,
10453087,20130117,
10453052,20130117,
10594123,20130817,
10661957,20130521,
10661510,20130520,
10543262,20120523,
10806868,20121101,
M180_209973,20120307,
10087827,20111010,20111010
10664430,20130529,
10087648,20110726,
10784194,20150121,
10861925,20130911,
10861925,20130911,
10861925,20141203,
10468990,20121231,
M180_214855,20121231,
M180_219696,20110720,
10205820,20111219,
10205820,20120418,
10610353,20130916,
10931402,20140118,
10931402,20150302,
10523247,20130318,
M180_205764,20140609,
10148598,20110926,
M180_208408,20130311,
10285864,20120402,20120402
10494785,20130131,
10697683,20131028,
10159174,20131001,
10159174,20131101,
10752784,20140116,20140116
10785259,20150122,
M176_031053,20120605,
M176_031053,20130717,
10908824,20150731,
M176_31128,20140314,20140314
10261219,20130517,
10158803,20120919,
10285608,20110725,
M553_057940,20130617,
10126408,20120116,
M180_203831,20131005,20131005
M180_203831,20131205,20131205
M180_203831,20150205,20150205
10854238,20150306,
M177_009839,20120505,
M177_009839,20130904,
M177_009839,20130904,
10616942,20131024,
M177_011227,20110720,
M176_31248,20110711,
10856463,20141113,
M178_025619,20130320,
M178_024817,20130214,
M178_024844,20130702,
10183439,20110725,
10488557,20130117,
10238382,20110711,
10217171,20110713,
10679279,20140418,
10148471,20110910,
10183316,20120609,
10183316,20131228,20131228
10308396,20110714,
10903131,20150420,
M178_024865,20120130,20120130
M178_024920,20121025,
10976626,20151105,20151108
10391438,20130812,
10183230,20110721,
10265095,20110716,
M178_025798,20110718,
10892559,20150327,20150327
10489892,20130131,
10789880,20150131,
M176_027545,20130425,
M176_027545,20140526,
10528078,20150727,
10148766,20120416,
10247925,20130118,
10868315,20150909,
10879001,20150318,
10879001,20151105,20151105
10879013,20150318,
10945887,20150917,20150921
10413404,20111128,
10672583,20130626,
10543918,20130430,
10527206,20130401,
10497016,20130214,
M177_006635,20110920,
10631574,20130225,
10631574,20140327,20140327
10631574,20140728,20140728
10631574,20141126,20141126
10631574,20150327,20150327
10631574,20150727,
10889828,20151030,20151106
10238650,20130117,
10749110,20140108,20140108
M176_022916,20110721,
10468323,20121225,
M176_027579,20110711,
10543263,20110902,
10543263,20120823,
10543263,20130422,
10770622,20140702,
10679372,20130719,
10679372,20131118,
10823508,20150423,
10659137,20140212,
10934963,20120518,
M178_014477,20120517,
10148590,20110922,
10745684,20140107,20140107
M177_010813,20130117,
10927179,20150617,
10183807,20130218,
10183799,20130218,
10777626,20140326,
10777626,20140726,
10777626,20141125,
10777626,20151201,
10612660,20121017,
10577729,20120808,
10339903,20120323,
M177_007178,20110716,
10658155,20130513,
10184682,20120217,
M176_029233,20120211,
10343757,20121231,
M177_1772066,20130401,
10678592,20130717,
10552930,20130430,
10166672,20110725,
10922035,20150616,20150616
M176_015265,20111018,
10552247,20130517,
10862461,20141203,
10661755,20130521,
10167729,20120128,
10527714,20130418,
M177_007710,20130117,
10930976,20150701,20150701
M175_147393,20120817,
10281688,20140301,
10593116,20130817,
10614285,20130923,
M176_030026,20120306,
M176_028053,20110716,
M176_030763,20121110,
M176_030763,20130311,
M176_030763,20140410,20140410
10637180,20130312,
10541732,20130501,
10520874,20130318,
10158516,20120917,
10345750,20121017,
10662491,20130523,
10476495,20130117,
10221226,20110829,20110829
M174_031072,20120823,
10607829,20130117,
10680995,20130725,
10358814,20121017,
M176_29734,20120917,
M176_29734,20110915,
10907683,20150828,
10598766,20130920,
10598766,20130920,
M176_027244,20130225,
10540858,20120917,
10540861,20120917,
10242224,20120804,
10748592,20140107,
10804077,20140805,20140805
10804077,20150202,20150202
10234920,20120616,
10697443,20110903,
10697443,20140625,
M175_146140,20130606,
10238812,20120517,
M176_030377,20120208,
M176_030377,20130308,
10263737,20111115,
M174_31284,20110711,
M176_009758,20120727,
M176_009758,20130727,
10799276,20140722,
10589658,20130805,
10597789,20130826,
10183756,20130315,
10184057,20120317,
10184593,20121022,
10184693,20121121,
10184693,20120223,
10885187,20150406,
10370940,20121217,
10496421,20130416,
10469347,20121231,
10476426,20130117,
10655065,20130506,
10478915,20120507,
10260546,20111010,
10184012,20110711,20110711
10263858,20120924,
10263859,20120924,
10664420,20140329,
10301581,20121217,
10843842,20140929,
10843842,20150130,
10971860,20151105,
10843843,20140929,
10843843,20150130,
M175_146492,20120316,
10472435,20120430,
10184333,20120223,20120223
10184333,20120725,
10184333,20130325,
10184333,20130725,
10184333,20150826,20150826
10344898,20121217,
10408982,20120517,
M175_144002,20120116,
M175_146513,20130731,
10535726,20130416,
10259901,20120216,
10893185,20150316,20150316
10173481,20110827,
10595451,20130817,
M175_128887,20130416,
10877241,20140704,20140705
10260459,20130902,
10260459,20130831,
10260459,20120430,
M175_143794,20130401,
M175_145133,20130405,
10502914,20130214,
M174_024212,20120818,
M174_024212,20140917,20140917
10619904,20131031,
M174_030408,20110713,
M174_030454,20110725,
10124894,20110711,
M176_018283,20120420,
M176_018283,20130715,
10298606,20110714,
10551762,20130517,
10254227,20130128,
10585116,20130416,
10254225,20140106,
M185_026963,20130228,
10505903,20130214,
10172219,20121112,
10172219,20131211,
10344568,20110726,20110726
10299570,20111115,
10888746,20150212,20150212
10293875,20110716,
10253431,20110725,
M174_028879,20130121,
M174_028879,20130122,
M174_028879,20130919,
M174_028879,20130520,
M174_028879,20140120,20140121
M174_029863,20110825,
10654997,20140609,
10416393,20120214,20120214
10579066,20130715,
10411119,20111109,20111109
M174_028780,20130117,
10220389,20120604,
10707469,20131101,
10608838,20130110,
10553222,20130517,
10566542,20130416,
10368752,20140828,
10368752,20151002,
10876924,20150114,20150114
10793513,20140707,
M176_033451,20121017,
10689516,20130525,
10284521,20130522,
10214835,20120411,
10214835,20120409,
10522581,20130717,
10260150,20110726,
10260150,20120416,
10169426,20111013,
M174_030532,20121017,
M175_147362,20130914,
M175_147362,20130914,
M175_147362,20140115,20140115
M553_058126,20110920,
10752640,20130624,
10752640,20141016,
10670780,20130619,
10878501,20150120,
10951777,20150909,
10759040,20140207,
10414256,20110723,
M175_129602,20120109,
10149397,20120321,
10668338,20150518,
10539386,20130416,
M188_727323,20130416,
10254055,20121029,
M174_030919,20130222,
10476974,20120201,
10416123,20110822,20110822
10173293,20120515,
M175_135006,20120531,
10183427,20110718,
10169179,20110723,20110723
M173_076115,20110711,
10108317,20120203,
10108317,20140915,
10740301,20120203,
10253150,20110903,
10113213,20121219,
10215447,20120416,
M174_020342,20120616,
10488716,20130117,
M174_029220,20120531,
10359192,20120211,20120211
10359785,20120213,
M174_014333,20110725,
10579919,20121211,
M174_025308,20120817,
10523683,20130313,
10416691,20120817,
10459383,20121217,
10416160,20110914,
10166670,20110725,
10484415,20120514,
10861421,20140830,20140901
M173_074835,20110723,
10416116,20110819,
10416116,20121015,
10805697,20140605,20140605
10852291,20141029,
10854125,20150305,
10742004,20140628,20140628
10601417,20121227,
10169128,20110711,
10850894,20150731,
10159279,20110826,20110826
10173164,20120330,
10173164,20120730,
10171810,20120614,
10310394,20110723,
10804520,20140609,
M174_029307,20130214,
M174_020618,20110725,
10344319,20120608,
10868941,20150909,20150909
10868089,20150921,20150923
10513895,20120324,
10248663,20111116,
10927771,20150619,20150619
10600760,20130916,
10509477,20130228,
10513904,20120324,
10246799,20121116,
10248917,20120211,
10235161,20120616,
10451779,20120321,
10579948,20130715,
M174_026093,20130617,
10344164,20111117,
10585045,20140915,20140915
10598237,20120919,
10221531,20120917,
10553451,20130517,
M174_014098,20120303,
10350423,20110711,
M174_028561,20130328,
M174_028561,20140729,20140729
10585775,20130729,
M174_029764,20121217,
10471695,20120428,
10549736,20120817,
10533809,20130416,
10533805,20130416,
10500830,20130214,
10416029,20121017,
10416029,20131118,20131119
10489004,20120516,
10457282,20130114,
10457282,20140212,
10803030,20140728,20140728
10515808,20120629,
M173_075323,20110723,
10168746,20110725,
M173_075339,20110725,
M174_026778,20121217,
10521514,20120710,
M174_030054,20121215,
10731726,20130516,
10216910,20120717,
10158571,20120917,
10169248,20120517,
10910052,20130105,
10805849,20140609,
10248090,20120128,20120128
10169570,20111210,
10169586,20111223,20111223
10168548,20120517,
10169340,20110912,
M173_075598,20120116,
10549916,20120907,
10168110,20120517,
M174_010428,20120216,
M174_015904,20120727,
M174_015904,20130928,
M174_015904,20130928,
M174_015904,20141029,
10864274,20141211,
10237958,20130214,
M174_010423,20130617,
10608292,20130110,
M173_074515,20120223,20120223
10982730,20151201,20151202
10661286,20130521,
10766690,20140217,20140217
10629833,20130218,
10577384,20130717,
10778794,20120202,20120202
10712822,20131118,20131118
M173_069711,20120424,
10402393,20120510,
10860673,20140122,20140122
10860673,20140522,20140616
10860673,20141126,
M172_019965,20130923,
10235939,20120616,
M173_072019,20130422,
M173_072019,20121222,
M173_074694,20130409,
10340244,20121130,
M172_021302,20130517,
M172_020126,20130517,
10558613,20130531,
10656648,20130510,
10524418,20130318,
M553_056603,20110723,
10344973,20130402,
10529395,20130416,
10604850,20130103,
10604850,20130503,
10626865,20130213,
10626865,20131017,
10907370,20140925,
10169761,20120229,
10169757,20120229,20120229
10169757,20121004,
10880992,20150422,20150422
M173_075162,20110830,
10168084,20120406,
10168084,20140506,
10172088,20121109,
10172088,20131211,
10172088,20150216,20150216
M173_072111,20120517,
M173_073620,20121108,
M173_073620,20130308,
10580920,20130715,
10492579,20130131,
10689315,20140526,
10479595,20120509,
10552404,20130516,
10882513,20150128,20150128
10737391,20131211,20131211
10926471,20150616,20150616
10710175,20131111,
M173_070262,20120824,
M173_070262,20130423,
M173_070262,20130824,
M173_070262,20131217,
10602300,20130902,
10602302,20130902,
10769053,20140626,
10769053,20141027,
M172_015442,20111017,
M172_015442,20120718,
M172_015442,20130417,
10261475,20120204,
10609753,20130916,
M172_021170,20130117,
M173_058549,20130902,
M173_058549,20130902,
M173_058549,20120713,
M173_058549,20141001,20141001
10172328,20150119,20150119
10172581,20150526,20150626
10281482,20110912,
10281482,20140113,
10281482,20150212,
M173_063008,20121012,
M173_063008,20140104,20140104
M173_065569,20110725,
10612746,20130117,
10543466,20130523,
10652645,20130506,
10648273,20130422,
10648285,20130422,
M173_065330,20130117,
10544311,20130430,
M172_020106,20121217,
M172_020616,20120926,
M172_020616,20131028,
10169482,20111107,20111107
10169342,20110910,
10514236,20130301,
10463153,20120418,
M132_023474,20111111,20111111
10482770,20120511,
M172_021627,20120616,
M172_021695,20110711,
M172_021732,20130517,
10628236,20130213,
10817662,20140710,
10168423,20130717,
10850944,20140620,
10167965,20120901,
10167965,20111210,
10167965,20131001,
M172_020367,20130117,
10125532,20110725,
10148658,20111011,20111011
M173_066889,20131030,20131030
M173_066889,20140331,
M173_066889,20141113,20141113
10410660,20111013,
M172_21979,20120929,
10215954,20120717,
10865209,20141216,20141216
M173_066135,20120518,
M173_066135,20120216,20120216
10247928,20130118,
10456653,20121217,
10583280,20111108,
10958532,20151002,20151002
